year,country,age_group,sex,demographic_visitors,total_market_visitors,demographic_share_pct,avg_rank,best_rank,worst_rank,years_observed
2008,Australia,Age 45 - 54,Male,94972.0,787373.0,12.06,1.31,1,2,16
2008,Australia,Age 35 - 44,Male,86026.0,787373.0,10.93,1.69,1,2,16
2008,Australia,Age 55 - 64,Male,79202.0,787373.0,10.06,4.44,3,9,16
2008,Australia,Age 25 - 34,Male,73264.0,787373.0,9.3,5.13,3,9,16
2008,Australia,Age 45 - 54,Female,65046.0,787373.0,8.26,6.31,4,8,16
2008,Australia,Age 55 - 64,Female,61163.0,787373.0,7.77,7.5,6,12,16
2008,Australia,Age 25 - 34,Female,61035.0,787373.0,7.75,6.31,4,10,16
2008,Australia,Age 35 - 44,Female,52883.0,787373.0,6.72,6.75,3,10,16
2008,Australia,Age 65 & Above,Male,42523.0,787373.0,5.4,6.75,3,9,16
2008,Australia,Age 65 & Above,Female,33463.0,787373.0,4.25,9.38,5,11,16
2008,Australia,Age 14 & Below,Male,33184.0,787373.0,4.21,10.56,8,11,16
2008,Australia,Age 14 & Below,Female,31890.0,787373.0,4.05,11.88,10,12,16
2008,Australia,Age 20 - 24,Female,24039.0,787373.0,3.05,13.0,13,13,16
2008,Australia,Age 20 - 24,Male,21516.0,787373.0,2.73,14.0,14,14,16
2008,Australia,Age 15 - 19,Female,14418.0,787373.0,1.83,15.0,15,15,16
2008,Australia,Age 15 - 19,Male,12749.0,787373.0,1.62,16.0,16,16,16
2009,Australia,Age 45 - 54,Male,93196.0,792383.0,11.76,1.31,1,2,16
2009,Australia,Age 35 - 44,Male,84847.0,792383.0,10.71,1.69,1,2,16
2009,Australia,Age 55 - 64,Male,77949.0,792383.0,9.84,4.44,3,9,16
2009,Australia,Age 25 - 34,Male,73791.0,792383.0,9.31,5.13,3,9,16
2009,Australia,Age 45 - 54,Female,65301.0,792383.0,8.24,6.31,4,8,16
2009,Australia,Age 25 - 34,Female,62422.0,792383.0,7.88,6.31,4,10,16
2009,Australia,Age 55 - 64,Female,60656.0,792383.0,7.65,7.5,6,12,16
2009,Australia,Age 35 - 44,Female,53784.0,792383.0,6.79,6.75,3,10,16
2009,Australia,Age 65 & Above,Male,43423.0,792383.0,5.48,6.75,3,9,16
2009,Australia,Age 14 & Below,Male,35344.0,792383.0,4.46,10.56,8,11,16
2009,Australia,Age 65 & Above,Female,34887.0,792383.0,4.4,9.38,5,11,16
2009,Australia,Age 14 & Below,Female,34600.0,792383.0,4.37,11.88,10,12,16
2009,Australia,Age 20 - 24,Female,23531.0,792383.0,2.97,13.0,13,13,16
2009,Australia,Age 20 - 24,Male,21399.0,792383.0,2.7,14.0,14,14,16
2009,Australia,Age 15 - 19,Female,14286.0,792383.0,1.8,15.0,15,15,16
2009,Australia,Age 15 - 19,Male,12967.0,792383.0,1.64,16.0,16,16,16
2010,Australia,Age 45 - 54,Male,98357.0,845623.0,11.63,1.31,1,2,16
2010,Australia,Age 35 - 44,Male,91707.0,845623.0,10.84,1.69,1,2,16
2010,Australia,Age 55 - 64,Male,84074.0,845623.0,9.94,4.44,3,9,16
2010,Australia,Age 25 - 34,Male,76901.0,845623.0,9.09,5.13,3,9,16
2010,Australia,Age 45 - 54,Female,67342.0,845623.0,7.96,6.31,4,8,16
2010,Australia,Age 55 - 64,Female,66428.0,845623.0,7.86,7.5,6,12,16
2010,Australia,Age 25 - 34,Female,65215.0,845623.0,7.71,6.31,4,10,16
2010,Australia,Age 35 - 44,Female,57181.0,845623.0,6.76,6.75,3,10,16
2010,Australia,Age 65 & Above,Male,50481.0,845623.0,5.97,6.75,3,9,16
2010,Australia,Age 65 & Above,Female,41408.0,845623.0,4.9,9.38,5,11,16
2010,Australia,Age 14 & Below,Male,38562.0,845623.0,4.56,10.56,8,11,16
2010,Australia,Age 14 & Below,Female,37257.0,845623.0,4.41,11.88,10,12,16
2010,Australia,Age 20 - 24,Female,22557.0,845623.0,2.67,13.0,13,13,16
2010,Australia,Age 20 - 24,Male,20336.0,845623.0,2.4,14.0,14,14,16
2010,Australia,Age 15 - 19,Female,14632.0,845623.0,1.73,15.0,15,15,16
2010,Australia,Age 15 - 19,Male,13185.0,845623.0,1.56,16.0,16,16,16
2011,Australia,Age 45 - 54,Male,103912.0,920513.0,11.29,1.31,1,2,16
2011,Australia,Age 35 - 44,Male,98262.0,920513.0,10.67,1.69,1,2,16
2011,Australia,Age 55 - 64,Male,88417.0,920513.0,9.61,4.44,3,9,16
2011,Australia,Age 25 - 34,Male,85848.0,920513.0,9.33,5.13,3,9,16
2011,Australia,Age 25 - 34,Female,73989.0,920513.0,8.04,6.31,4,10,16
2011,Australia,Age 45 - 54,Female,70860.0,920513.0,7.7,6.31,4,8,16
2011,Australia,Age 55 - 64,Female,70379.0,920513.0,7.65,7.5,6,12,16
2011,Australia,Age 35 - 44,Female,63130.0,920513.0,6.86,6.75,3,10,16
2011,Australia,Age 65 & Above,Male,56808.0,920513.0,6.17,6.75,3,9,16
2011,Australia,Age 65 & Above,Female,45795.0,920513.0,4.97,9.38,5,11,16
2011,Australia,Age 14 & Below,Male,43369.0,920513.0,4.71,10.56,8,11,16
2011,Australia,Age 14 & Below,Female,42032.0,920513.0,4.57,11.88,10,12,16
2011,Australia,Age 20 - 24,Female,25071.0,920513.0,2.72,13.0,13,13,16
2011,Australia,Age 20 - 24,Male,22426.0,920513.0,2.44,14.0,14,14,16
2011,Australia,Age 15 - 19,Female,15673.0,920513.0,1.7,15.0,15,15,16
2011,Australia,Age 15 - 19,Male,14542.0,920513.0,1.58,16.0,16,16,16
2012,Australia,Age 45 - 54,Male,111670.0,1032158.0,10.82,1.31,1,2,16
2012,Australia,Age 35 - 44,Male,108201.0,1032158.0,10.48,1.69,1,2,16
2012,Australia,Age 25 - 34,Male,100280.0,1032158.0,9.72,5.13,3,9,16
2012,Australia,Age 55 - 64,Male,94779.0,1032158.0,9.18,4.44,3,9,16
2012,Australia,Age 25 - 34,Female,85216.0,1032158.0,8.26,6.31,4,10,16
2012,Australia,Age 55 - 64,Female,76889.0,1032158.0,7.45,7.5,6,12,16
2012,Australia,Age 45 - 54,Female,75829.0,1032158.0,7.35,6.31,4,8,16
2012,Australia,Age 35 - 44,Female,70812.0,1032158.0,6.86,6.75,3,10,16
2012,Australia,Age 65 & Above,Male,66510.0,1032158.0,6.44,6.75,3,9,16
2012,Australia,Age 65 & Above,Female,53365.0,1032158.0,5.17,9.38,5,11,16
2012,Australia,Age 14 & Below,Male,49966.0,1032158.0,4.84,10.56,8,11,16
2012,Australia,Age 14 & Below,Female,47969.0,1032158.0,4.65,11.88,10,12,16
2012,Australia,Age 20 - 24,Female,29895.0,1032158.0,2.9,13.0,13,13,16
2012,Australia,Age 20 - 24,Male,26898.0,1032158.0,2.61,14.0,14,14,16
2012,Australia,Age 15 - 19,Female,17691.0,1032158.0,1.71,15.0,15,15,16
2012,Australia,Age 15 - 19,Male,16188.0,1032158.0,1.57,16.0,16,16,16
2013,Australia,Age 45 - 54,Male,117656.0,1124675.0,10.46,1.31,1,2,16
2013,Australia,Age 35 - 44,Male,116097.0,1124675.0,10.32,1.69,1,2,16
2013,Australia,Age 25 - 34,Male,106267.0,1124675.0,9.45,5.13,3,9,16
2013,Australia,Age 55 - 64,Male,99343.0,1124675.0,8.83,4.44,3,9,16
2013,Australia,Age 25 - 34,Female,91542.0,1124675.0,8.14,6.31,4,10,16
2013,Australia,Age 55 - 64,Female,82206.0,1124675.0,7.31,7.5,6,12,16
2013,Australia,Age 45 - 54,Female,81305.0,1124675.0,7.23,6.31,4,8,16
2013,Australia,Age 35 - 44,Female,78063.0,1124675.0,6.94,6.75,3,10,16
2013,Australia,Age 65 & Above,Male,74976.0,1124675.0,6.67,6.75,3,9,16
2013,Australia,Age 65 & Above,Female,62935.0,1124675.0,5.6,9.38,5,11,16
2013,Australia,Age 14 & Below,Male,60384.0,1124675.0,5.37,10.56,8,11,16
2013,Australia,Age 14 & Below,Female,55858.0,1124675.0,4.97,11.88,10,12,16
2013,Australia,Age 20 - 24,Female,31931.0,1124675.0,2.84,13.0,13,13,16
2013,Australia,Age 20 - 24,Male,28631.0,1124675.0,2.55,14.0,14,14,16
2013,Australia,Age 15 - 19,Female,19468.0,1124675.0,1.73,15.0,15,15,16
2013,Australia,Age 15 - 19,Male,18013.0,1124675.0,1.6,16.0,16,16,16
2014,Australia,Age 35 - 44,Male,113836.0,1074877.0,10.59,1.69,1,2,16
2014,Australia,Age 45 - 54,Male,113394.0,1074877.0,10.55,1.31,1,2,16
2014,Australia,Age 25 - 34,Male,94758.0,1074877.0,8.82,5.13,3,9,16
2014,Australia,Age 55 - 64,Male,94279.0,1074877.0,8.77,4.44,3,9,16
2014,Australia,Age 25 - 34,Female,83312.0,1074877.0,7.75,6.31,4,10,16
2014,Australia,Age 55 - 64,Female,78417.0,1074877.0,7.3,7.5,6,12,16
2014,Australia,Age 65 & Above,Male,77921.0,1074877.0,7.25,6.75,3,9,16
2014,Australia,Age 45 - 54,Female,76837.0,1074877.0,7.15,6.31,4,8,16
2014,Australia,Age 35 - 44,Female,75923.0,1074877.0,7.06,6.75,3,10,16
2014,Australia,Age 65 & Above,Female,66344.0,1074877.0,6.17,9.38,5,11,16
2014,Australia,Age 14 & Below,Male,59889.0,1074877.0,5.57,10.56,8,11,16
2014,Australia,Age 14 & Below,Female,54346.0,1074877.0,5.06,11.88,10,12,16
2014,Australia,Age 20 - 24,Female,27265.0,1074877.0,2.54,13.0,13,13,16
2014,Australia,Age 20 - 24,Male,24009.0,1074877.0,2.23,14.0,14,14,16
2014,Australia,Age 15 - 19,Female,18130.0,1074877.0,1.69,15.0,15,15,16
2014,Australia,Age 15 - 19,Male,16217.0,1074877.0,1.51,16.0,16,16,16
2015,Australia,Age 45 - 54,Male,109135.0,1043564.0,10.46,1.31,1,2,16
2015,Australia,Age 35 - 44,Male,105791.0,1043564.0,10.14,1.69,1,2,16
2015,Australia,Age 55 - 64,Male,93038.0,1043564.0,8.92,4.44,3,9,16
2015,Australia,Age 25 - 34,Male,86095.0,1043564.0,8.25,5.13,3,9,16
2015,Australia,Age 65 & Above,Male,83311.0,1043564.0,7.98,6.75,3,9,16
2015,Australia,Age 55 - 64,Female,80687.0,1043564.0,7.73,7.5,6,12,16
2015,Australia,Age 25 - 34,Female,76152.0,1043564.0,7.3,6.31,4,10,16
2015,Australia,Age 45 - 54,Female,75500.0,1043564.0,7.23,6.31,4,8,16
2015,Australia,Age 65 & Above,Female,72405.0,1043564.0,6.94,9.38,5,11,16
2015,Australia,Age 35 - 44,Female,72221.0,1043564.0,6.92,6.75,3,10,16
2015,Australia,Age 14 & Below,Male,57297.0,1043564.0,5.49,10.56,8,11,16
2015,Australia,Age 14 & Below,Female,51590.0,1043564.0,4.94,11.88,10,12,16
2015,Australia,Age 20 - 24,Female,25772.0,1043564.0,2.47,13.0,13,13,16
2015,Australia,Age 20 - 24,Male,21355.0,1043564.0,2.05,14.0,14,14,16
2015,Australia,Age 15 - 19,Female,17146.0,1043564.0,1.64,15.0,15,15,16
2015,Australia,Age 15 - 19,Male,16069.0,1043564.0,1.54,16.0,16,16,16
2016,Australia,Age 45 - 54,Male,106491.0,1027180.0,10.37,1.31,1,2,16
2016,Australia,Age 35 - 44,Male,102182.0,1027180.0,9.95,1.69,1,2,16
2016,Australia,Age 55 - 64,Male,90008.0,1027180.0,8.76,4.44,3,9,16
2016,Australia,Age 65 & Above,Male,83563.0,1027180.0,8.14,6.75,3,9,16
2016,Australia,Age 25 - 34,Male,80607.0,1027180.0,7.85,5.13,3,9,16
2016,Australia,Age 55 - 64,Female,77368.0,1027180.0,7.53,7.5,6,12,16
2016,Australia,Age 45 - 54,Female,74896.0,1027180.0,7.29,6.31,4,8,16
2016,Australia,Age 25 - 34,Female,74078.0,1027180.0,7.21,6.31,4,10,16
2016,Australia,Age 65 & Above,Female,73218.0,1027180.0,7.13,9.38,5,11,16
2016,Australia,Age 35 - 44,Female,73277.0,1027180.0,7.13,6.75,3,10,16
2016,Australia,Age 14 & Below,Male,58801.0,1027180.0,5.72,10.56,8,11,16
2016,Australia,Age 14 & Below,Female,53567.0,1027180.0,5.21,11.88,10,12,16
2016,Australia,Age 20 - 24,Female,25139.0,1027180.0,2.45,13.0,13,13,16
2016,Australia,Age 20 - 24,Male,21285.0,1027180.0,2.07,14.0,14,14,16
2016,Australia,Age 15 - 19,Female,17181.0,1027180.0,1.67,15.0,15,15,16
2016,Australia,Age 15 - 19,Male,15519.0,1027180.0,1.51,16.0,16,16,16
2017,Australia,Age 45 - 54,Male,109739.0,1081980.0,10.14,1.31,1,2,16
2017,Australia,Age 35 - 44,Male,105379.0,1081980.0,9.74,1.69,1,2,16
2017,Australia,Age 55 - 64,Male,92690.0,1081980.0,8.57,4.44,3,9,16
2017,Australia,Age 65 & Above,Male,87304.0,1081980.0,8.07,6.75,3,9,16
2017,Australia,Age 25 - 34,Male,81978.0,1081980.0,7.58,5.13,3,9,16
2017,Australia,Age 55 - 64,Female,81094.0,1081980.0,7.49,7.5,6,12,16
2017,Australia,Age 45 - 54,Female,80534.0,1081980.0,7.44,6.31,4,8,16
2017,Australia,Age 35 - 44,Female,79318.0,1081980.0,7.33,6.75,3,10,16
2017,Australia,Age 25 - 34,Female,78222.0,1081980.0,7.23,6.31,4,10,16
2017,Australia,Age 65 & Above,Female,77212.0,1081980.0,7.14,9.38,5,11,16
2017,Australia,Age 14 & Below,Male,65499.0,1081980.0,6.05,10.56,8,11,16
2017,Australia,Age 14 & Below,Female,60317.0,1081980.0,5.57,11.88,10,12,16
2017,Australia,Age 20 - 24,Female,26502.0,1081980.0,2.45,13.0,13,13,16
2017,Australia,Age 20 - 24,Male,21776.0,1081980.0,2.01,14.0,14,14,16
2017,Australia,Age 15 - 19,Female,18156.0,1081980.0,1.68,15.0,15,15,16
2017,Australia,Age 15 - 19,Male,16260.0,1081980.0,1.5,16.0,16,16,16
2018,Australia,Age 45 - 54,Male,110464.0,1107224.0,9.98,1.31,1,2,16
2018,Australia,Age 35 - 44,Male,108360.0,1107224.0,9.79,1.69,1,2,16
2018,Australia,Age 55 - 64,Male,94873.0,1107224.0,8.57,4.44,3,9,16
2018,Australia,Age 65 & Above,Male,92465.0,1107224.0,8.35,6.75,3,9,16
2018,Australia,Age 65 & Above,Female,83130.0,1107224.0,7.51,9.38,5,11,16
2018,Australia,Age 55 - 64,Female,83051.0,1107224.0,7.5,7.5,6,12,16
2018,Australia,Age 35 - 44,Female,82591.0,1107224.0,7.46,6.75,3,10,16
2018,Australia,Age 45 - 54,Female,82222.0,1107224.0,7.43,6.31,4,8,16
2018,Australia,Age 25 - 34,Male,80317.0,1107224.0,7.25,5.13,3,9,16
2018,Australia,Age 25 - 34,Female,77644.0,1107224.0,7.01,6.31,4,10,16
2018,Australia,Age 14 & Below,Male,68146.0,1107224.0,6.15,10.56,8,11,16
2018,Australia,Age 14 & Below,Female,62067.0,1107224.0,5.61,11.88,10,12,16
2018,Australia,Age 20 - 24,Female,25524.0,1107224.0,2.31,13.0,13,13,16
2018,Australia,Age 20 - 24,Male,21023.0,1107224.0,1.9,14.0,14,14,16
2018,Australia,Age 15 - 19,Female,18550.0,1107224.0,1.68,15.0,15,15,16
2018,Australia,Age 15 - 19,Male,16797.0,1107224.0,1.52,16.0,16,16,16
2019,Australia,Age 45 - 54,Male,111962.0,1143336.0,9.79,1.31,1,2,16
2019,Australia,Age 35 - 44,Male,110768.0,1143336.0,9.69,1.69,1,2,16
2019,Australia,Age 65 & Above,Male,95223.0,1143336.0,8.33,6.75,3,9,16
2019,Australia,Age 55 - 64,Male,95128.0,1143336.0,8.32,4.44,3,9,16
2019,Australia,Age 35 - 44,Female,86998.0,1143336.0,7.61,6.75,3,10,16
2019,Australia,Age 65 & Above,Female,86555.0,1143336.0,7.57,9.38,5,11,16
2019,Australia,Age 45 - 54,Female,85094.0,1143336.0,7.44,6.31,4,8,16
2019,Australia,Age 55 - 64,Female,84469.0,1143336.0,7.39,7.5,6,12,16
2019,Australia,Age 25 - 34,Male,83100.0,1143336.0,7.27,5.13,3,9,16
2019,Australia,Age 25 - 34,Female,82444.0,1143336.0,7.21,6.31,4,10,16
2019,Australia,Age 14 & Below,Male,70072.0,1143336.0,6.13,10.56,8,11,16
2019,Australia,Age 14 & Below,Female,64162.0,1143336.0,5.61,11.88,10,12,16
2019,Australia,Age 20 - 24,Female,27385.0,1143336.0,2.4,13.0,13,13,16
2019,Australia,Age 20 - 24,Male,22407.0,1143336.0,1.96,14.0,14,14,16
2019,Australia,Age 15 - 19,Female,19789.0,1143336.0,1.73,15.0,15,15,16
2019,Australia,Age 15 - 19,Male,17780.0,1143336.0,1.56,16.0,16,16,16
2023,Australia,Age 35 - 44,Male,105833.0,1084872.0,9.76,1.69,1,2,16
2023,Australia,Age 45 - 54,Male,97846.0,1084872.0,9.02,1.31,1,2,16
2023,Australia,Age 35 - 44,Female,91409.0,1084872.0,8.43,6.75,3,10,16
2023,Australia,Age 25 - 34,Female,87007.0,1084872.0,8.02,6.31,4,10,16
2023,Australia,Age 25 - 34,Male,84095.0,1084872.0,7.75,5.13,3,9,16
2023,Australia,Age 45 - 54,Female,79836.0,1084872.0,7.36,6.31,4,8,16
2023,Australia,Age 55 - 64,Male,78964.0,1084872.0,7.28,4.44,3,9,16
2023,Australia,Age 65 & Above,Male,77934.0,1084872.0,7.18,6.75,3,9,16
2023,Australia,Age 14 & Below,Male,72944.0,1084872.0,6.72,10.56,8,11,16
2023,Australia,Age 65 & Above,Female,69520.0,1084872.0,6.41,9.38,5,11,16
2023,Australia,Age 55 - 64,Female,69473.0,1084872.0,6.4,7.5,6,12,16
2023,Australia,Age 14 & Below,Female,68021.0,1084872.0,6.27,11.88,10,12,16
2023,Australia,Age 20 - 24,Female,32014.0,1084872.0,2.95,13.0,13,13,16
2023,Australia,Age 20 - 24,Male,26968.0,1084872.0,2.49,14.0,14,14,16
2023,Australia,Age 15 - 19,Female,21913.0,1084872.0,2.02,15.0,15,15,16
2023,Australia,Age 15 - 19,Male,21095.0,1084872.0,1.94,16.0,16,16,16
2024,Australia,Age 35 - 44,Male,112345.0,1174318.0,9.57,1.69,1,2,16
2024,Australia,Age 45 - 54,Male,106412.0,1174318.0,9.06,1.31,1,2,16
2024,Australia,Age 35 - 44,Female,98893.0,1174318.0,8.42,6.75,3,10,16
2024,Australia,Age 25 - 34,Female,93170.0,1174318.0,7.93,6.31,4,10,16
2024,Australia,Age 45 - 54,Female,88371.0,1174318.0,7.53,6.31,4,8,16
2024,Australia,Age 25 - 34,Male,87591.0,1174318.0,7.46,5.13,3,9,16
2024,Australia,Age 55 - 64,Male,86409.0,1174318.0,7.36,4.44,3,9,16
2024,Australia,Age 65 & Above,Male,85647.0,1174318.0,7.29,6.75,3,9,16
2024,Australia,Age 65 & Above,Female,78307.0,1174318.0,6.67,9.38,5,11,16
2024,Australia,Age 55 - 64,Female,77135.0,1174318.0,6.57,7.5,6,12,16
2024,Australia,Age 14 & Below,Male,76773.0,1174318.0,6.54,10.56,8,11,16
2024,Australia,Age 14 & Below,Female,72574.0,1174318.0,6.18,11.88,10,12,16
2024,Australia,Age 20 - 24,Female,33953.0,1174318.0,2.89,13.0,13,13,16
2024,Australia,Age 20 - 24,Male,28996.0,1174318.0,2.47,14.0,14,14,16
2024,Australia,Age 15 - 19,Female,24455.0,1174318.0,2.08,15.0,15,15,16
2024,Australia,Age 15 - 19,Male,23287.0,1174318.0,1.98,16.0,16,16,16
2025,Australia,Age 35 - 44,Male,117889.0,1267381.0,9.3,1.69,1,2,16
2025,Australia,Age 45 - 54,Male,113480.0,1267381.0,8.95,1.31,1,2,16
2025,Australia,Age 35 - 44,Female,107927.0,1267381.0,8.52,6.75,3,10,16
2025,Australia,Age 25 - 34,Female,97898.0,1267381.0,7.72,6.31,4,10,16
2025,Australia,Age 65 & Above,Male,95467.0,1267381.0,7.53,6.75,3,9,16
2025,Australia,Age 45 - 54,Female,95263.0,1267381.0,7.52,6.31,4,8,16
2025,Australia,Age 25 - 34,Male,93072.0,1267381.0,7.34,5.13,3,9,16
2025,Australia,Age 55 - 64,Male,90201.0,1267381.0,7.12,4.44,3,9,16
2025,Australia,Age 65 & Above,Female,89132.0,1267381.0,7.03,9.38,5,11,16
2025,Australia,Age 14 & Below,Male,85190.0,1267381.0,6.72,10.56,8,11,16
2025,Australia,Age 55 - 64,Female,82298.0,1267381.0,6.49,7.5,6,12,16
2025,Australia,Age 14 & Below,Female,79757.0,1267381.0,6.29,11.88,10,12,16
2025,Australia,Age 20 - 24,Female,35525.0,1267381.0,2.8,13.0,13,13,16
2025,Australia,Age 20 - 24,Male,30399.0,1267381.0,2.4,14.0,14,14,16
2025,Australia,Age 15 - 19,Female,27550.0,1267381.0,2.17,15.0,15,15,16
2025,Australia,Age 15 - 19,Male,26333.0,1267381.0,2.08,16.0,16,16,16
2026,Australia,Age 35 - 44,Male,66985.0,727427.0,9.21,1.69,1,2,16
2026,Australia,Age 45 - 54,Male,64963.0,727427.0,8.93,1.31,1,2,16
2026,Australia,Age 35 - 44,Female,63066.0,727427.0,8.67,6.75,3,10,16
2026,Australia,Age 45 - 54,Female,55052.0,727427.0,7.57,6.31,4,8,16
2026,Australia,Age 25 - 34,Female,54716.0,727427.0,7.52,6.31,4,10,16
2026,Australia,Age 65 & Above,Male,52770.0,727427.0,7.25,6.75,3,9,16
2026,Australia,Age 25 - 34,Male,51477.0,727427.0,7.08,5.13,3,9,16
2026,Australia,Age 55 - 64,Male,51054.0,727427.0,7.02,4.44,3,9,16
2026,Australia,Age 14 & Below,Male,51083.0,727427.0,7.02,10.56,8,11,16
2026,Australia,Age 14 & Below,Female,49837.0,727427.0,6.85,11.88,10,12,16
2026,Australia,Age 65 & Above,Female,49523.0,727427.0,6.81,9.38,5,11,16
2026,Australia,Age 55 - 64,Female,46472.0,727427.0,6.39,7.5,6,12,16
2026,Australia,Age 20 - 24,Female,20251.0,727427.0,2.78,13.0,13,13,16
2026,Australia,Age 20 - 24,Male,18128.0,727427.0,2.49,14.0,14,14,16
2026,Australia,Age 15 - 19,Female,16504.0,727427.0,2.27,15.0,15,15,16
2026,Australia,Age 15 - 19,Male,15546.0,727427.0,2.14,16.0,16,16,16
2008,China,Age 35 - 44,Male,152933.0,1045377.0,14.63,3.06,1,5,16
2008,China,Age 25 - 34,Female,139326.0,1045377.0,13.33,1.25,1,2,16
2008,China,Age 25 - 34,Male,127618.0,1045377.0,12.21,4.5,3,6,16
2008,China,Age 35 - 44,Female,120958.0,1045377.0,11.57,2.25,1,4,16
2008,China,Age 45 - 54,Male,93309.0,1045377.0,8.93,6.5,5,9,16
2008,China,Age 45 - 54,Female,85903.0,1045377.0,8.22,4.69,3,6,16
2008,China,Age 20 - 24,Female,51749.0,1045377.0,4.95,11.0,7,13,16
2008,China,Age 55 - 64,Female,48508.0,1045377.0,4.64,6.0,3,8,16
2008,China,Age 55 - 64,Male,46780.0,1045377.0,4.47,8.75,7,11,16
2008,China,Age 20 - 24,Male,39794.0,1045377.0,3.81,13.19,10,14,16
2008,China,Age 65 & Above,Male,26224.0,1045377.0,2.51,11.75,9,14,16
2008,China,Age 14 & Below,Female,25432.0,1045377.0,2.43,10.13,8,13,16
2008,China,Age 14 & Below,Male,24075.0,1045377.0,2.3,9.94,8,14,16
2008,China,Age 65 & Above,Female,23471.0,1045377.0,2.25,12.0,11,14,16
2008,China,Age 15 - 19,Female,20911.0,1045377.0,2.0,15.0,15,15,16
2008,China,Age 15 - 19,Male,18386.0,1045377.0,1.76,16.0,16,16,16
2009,China,Age 35 - 44,Male,118763.0,914270.0,12.99,3.06,1,5,16
2009,China,Age 25 - 34,Female,118016.0,914270.0,12.91,1.25,1,2,16
2009,China,Age 35 - 44,Female,98778.0,914270.0,10.8,2.25,1,4,16
2009,China,Age 25 - 34,Male,98309.0,914270.0,10.75,4.5,3,6,16
2009,China,Age 45 - 54,Female,85964.0,914270.0,9.4,4.69,3,6,16
2009,China,Age 45 - 54,Male,81243.0,914270.0,8.89,6.5,5,9,16
2009,China,Age 55 - 64,Female,59695.0,914270.0,6.53,6.0,3,8,16
2009,China,Age 55 - 64,Male,48974.0,914270.0,5.36,8.75,7,11,16
2009,China,Age 20 - 24,Female,44289.0,914270.0,4.84,11.0,7,13,16
2009,China,Age 65 & Above,Male,29319.0,914270.0,3.21,11.75,9,14,16
2009,China,Age 20 - 24,Male,28908.0,914270.0,3.16,13.19,10,14,16
2009,China,Age 65 & Above,Female,26795.0,914270.0,2.93,12.0,11,14,16
2009,China,Age 14 & Below,Female,23058.0,914270.0,2.52,10.13,8,13,16
2009,China,Age 14 & Below,Male,21938.0,914270.0,2.4,9.94,8,14,16
2009,China,Age 15 - 19,Female,16635.0,914270.0,1.82,15.0,15,15,16
2009,China,Age 15 - 19,Male,13586.0,914270.0,1.49,16.0,16,16,16
2010,China,Age 25 - 34,Female,147592.0,1147180.0,12.87,1.25,1,2,16
2010,China,Age 35 - 44,Male,147348.0,1147180.0,12.84,3.06,1,5,16
2010,China,Age 35 - 44,Female,129213.0,1147180.0,11.26,2.25,1,4,16
2010,China,Age 25 - 34,Male,123994.0,1147180.0,10.81,4.5,3,6,16
2010,China,Age 45 - 54,Male,103591.0,1147180.0,9.03,6.5,5,9,16
2010,China,Age 45 - 54,Female,100520.0,1147180.0,8.76,4.69,3,6,16
2010,China,Age 55 - 64,Female,68723.0,1147180.0,5.99,6.0,3,8,16
2010,China,Age 55 - 64,Male,59179.0,1147180.0,5.16,8.75,7,11,16
2010,China,Age 20 - 24,Female,56594.0,1147180.0,4.93,11.0,7,13,16
2010,China,Age 20 - 24,Male,38400.0,1147180.0,3.35,13.19,10,14,16
2010,China,Age 14 & Below,Female,35962.0,1147180.0,3.13,10.13,8,13,16
2010,China,Age 14 & Below,Male,33538.0,1147180.0,2.92,9.94,8,14,16
2010,China,Age 65 & Above,Male,33315.0,1147180.0,2.9,11.75,9,14,16
2010,China,Age 65 & Above,Female,31264.0,1147180.0,2.73,12.0,11,14,16
2010,China,Age 15 - 19,Female,20875.0,1147180.0,1.82,15.0,15,15,16
2010,China,Age 15 - 19,Male,17072.0,1147180.0,1.49,16.0,16,16,16
2011,China,Age 25 - 34,Female,197366.0,1548168.0,12.75,1.25,1,2,16
2011,China,Age 35 - 44,Male,187629.0,1548168.0,12.12,3.06,1,5,16
2011,China,Age 35 - 44,Female,180341.0,1548168.0,11.65,2.25,1,4,16
2011,China,Age 25 - 34,Male,157203.0,1548168.0,10.15,4.5,3,6,16
2011,China,Age 45 - 54,Female,139221.0,1548168.0,8.99,4.69,3,6,16
2011,China,Age 45 - 54,Male,135817.0,1548168.0,8.77,6.5,5,9,16
2011,China,Age 55 - 64,Female,103014.0,1548168.0,6.65,6.0,3,8,16
2011,China,Age 55 - 64,Male,85406.0,1548168.0,5.52,8.75,7,11,16
2011,China,Age 20 - 24,Female,68971.0,1548168.0,4.46,11.0,7,13,16
2011,China,Age 14 & Below,Female,54775.0,1548168.0,3.54,10.13,8,13,16
2011,China,Age 14 & Below,Male,49993.0,1548168.0,3.23,9.94,8,14,16
2011,China,Age 65 & Above,Male,49915.0,1548168.0,3.22,11.75,9,14,16
2011,China,Age 65 & Above,Female,45675.0,1548168.0,2.95,12.0,11,14,16
2011,China,Age 20 - 24,Male,42731.0,1548168.0,2.76,13.19,10,14,16
2011,China,Age 15 - 19,Female,27885.0,1548168.0,1.8,15.0,15,15,16
2011,China,Age 15 - 19,Male,22226.0,1548168.0,1.44,16.0,16,16,16
2012,China,Age 25 - 34,Female,249100.0,2015246.0,12.36,1.25,1,2,16
2012,China,Age 35 - 44,Male,223456.0,2015246.0,11.09,3.06,1,5,16
